id,Test_Name,Category,Real_Vulnerability,CWE,createdAt,updatedAt
2164,BenchmarkTest02164,weakrand,false,330,2026-01-29T20:03:35.322Z,2026-01-29T20:03:35.322Z
2165,BenchmarkTest02165,trustbound,true,501,2026-01-29T20:03:35.323Z,2026-01-29T20:03:35.323Z
2166,BenchmarkTest02166,trustbound,false,501,2026-01-29T20:03:35.325Z,2026-01-29T20:03:35.325Z
2167,BenchmarkTest02167,trustbound,true,501,2026-01-29T20:03:35.326Z,2026-01-29T20:03:35.326Z
2168,BenchmarkTest02168,trustbound,false,501,2026-01-29T20:03:35.327Z,2026-01-29T20:03:35.327Z
2169,BenchmarkTest02169,sqli,true,89,2026-01-29T20:03:35.329Z,2026-01-29T20:03:35.329Z
2170,BenchmarkTest02170,sqli,true,89,2026-01-29T20:03:35.330Z,2026-01-29T20:03:35.330Z
2171,BenchmarkTest02171,sqli,true,89,2026-01-29T20:03:35.331Z,2026-01-29T20:03:35.331Z
2172,BenchmarkTest02172,sqli,false,89,2026-01-29T20:03:35.333Z,2026-01-29T20:03:35.333Z
2173,BenchmarkTest02173,sqli,false,89,2026-01-29T20:03:35.334Z,2026-01-29T20:03:35.334Z
2174,BenchmarkTest02174,sqli,false,89,2026-01-29T20:03:35.335Z,2026-01-29T20:03:35.335Z
2175,BenchmarkTest02175,sqli,false,89,2026-01-29T20:03:35.336Z,2026-01-29T20:03:35.336Z
2176,BenchmarkTest02176,sqli,false,89,2026-01-29T20:03:35.337Z,2026-01-29T20:03:35.337Z
2177,BenchmarkTest02177,sqli,true,89,2026-01-29T20:03:35.338Z,2026-01-29T20:03:35.338Z
2178,BenchmarkTest02178,sqli,true,89,2026-01-29T20:03:35.341Z,2026-01-29T20:03:35.341Z
2179,BenchmarkTest02179,sqli,true,89,2026-01-29T20:03:35.343Z,2026-01-29T20:03:35.343Z
2180,BenchmarkTest02180,sqli,false,89,2026-01-29T20:03:35.344Z,2026-01-29T20:03:35.344Z
2181,BenchmarkTest02181,sqli,true,89,2026-01-29T20:03:35.345Z,2026-01-29T20:03:35.345Z
2182,BenchmarkTest02182,sqli,true,89,2026-01-29T20:03:35.345Z,2026-01-29T20:03:35.345Z
2183,BenchmarkTest02183,sqli,false,89,2026-01-29T20:03:35.346Z,2026-01-29T20:03:35.346Z
2184,BenchmarkTest02184,sqli,false,89,2026-01-29T20:03:35.347Z,2026-01-29T20:03:35.347Z
2185,BenchmarkTest02185,sqli,false,89,2026-01-29T20:03:35.348Z,2026-01-29T20:03:35.348Z
2186,BenchmarkTest02186,sqli,true,89,2026-01-29T20:03:35.349Z,2026-01-29T20:03:35.349Z
2187,BenchmarkTest02187,sqli,true,89,2026-01-29T20:03:35.350Z,2026-01-29T20:03:35.350Z
2188,BenchmarkTest02188,sqli,false,89,2026-01-29T20:03:35.351Z,2026-01-29T20:03:35.351Z
2189,BenchmarkTest02189,xpathi,true,643,2026-01-29T20:03:35.352Z,2026-01-29T20:03:35.352Z
2190,BenchmarkTest02190,crypto,false,327,2026-01-29T20:03:35.353Z,2026-01-29T20:03:35.353Z
2191,BenchmarkTest02191,crypto,false,327,2026-01-29T20:03:35.354Z,2026-01-29T20:03:35.354Z
2192,BenchmarkTest02192,crypto,true,327,2026-01-29T20:03:35.354Z,2026-01-29T20:03:35.354Z
2193,BenchmarkTest02193,crypto,true,327,2026-01-29T20:03:35.355Z,2026-01-29T20:03:35.355Z
2194,BenchmarkTest02194,crypto,true,327,2026-01-29T20:03:35.356Z,2026-01-29T20:03:35.356Z
2195,BenchmarkTest02195,crypto,true,327,2026-01-29T20:03:35.357Z,2026-01-29T20:03:35.357Z
2196,BenchmarkTest02196,ldapi,true,90,2026-01-29T20:03:35.358Z,2026-01-29T20:03:35.358Z
2197,BenchmarkTest02197,pathtraver,true,22,2026-01-29T20:03:35.359Z,2026-01-29T20:03:35.359Z
2198,BenchmarkTest02198,pathtraver,true,22,2026-01-29T20:03:35.359Z,2026-01-29T20:03:35.359Z
2199,BenchmarkTest02199,pathtraver,true,22,2026-01-29T20:03:35.360Z,2026-01-29T20:03:35.360Z
2200,BenchmarkTest02200,pathtraver,false,22,2026-01-29T20:03:35.361Z,2026-01-29T20:03:35.361Z
2201,BenchmarkTest02201,pathtraver,false,22,2026-01-29T20:03:35.362Z,2026-01-29T20:03:35.362Z
2202,BenchmarkTest02202,pathtraver,false,22,2026-01-29T20:03:35.363Z,2026-01-29T20:03:35.363Z
2203,BenchmarkTest02203,pathtraver,false,22,2026-01-29T20:03:35.364Z,2026-01-29T20:03:35.364Z
2204,BenchmarkTest02204,pathtraver,false,22,2026-01-29T20:03:35.364Z,2026-01-29T20:03:35.364Z
2205,BenchmarkTest02205,pathtraver,true,22,2026-01-29T20:03:35.365Z,2026-01-29T20:03:35.365Z
2206,BenchmarkTest02206,pathtraver,false,22,2026-01-29T20:03:35.366Z,2026-01-29T20:03:35.366Z
2207,BenchmarkTest02207,pathtraver,false,22,2026-01-29T20:03:35.367Z,2026-01-29T20:03:35.367Z
2208,BenchmarkTest02208,ldapi,true,90,2026-01-29T20:03:35.368Z,2026-01-29T20:03:35.368Z
2209,BenchmarkTest02209,weakrand,true,330,2026-01-29T20:03:35.369Z,2026-01-29T20:03:35.369Z
2210,BenchmarkTest02210,hash,false,328,2026-01-29T20:03:35.370Z,2026-01-29T20:03:35.370Z
2211,BenchmarkTest02211,hash,true,328,2026-01-29T20:03:35.371Z,2026-01-29T20:03:35.371Z
2212,BenchmarkTest02212,hash,true,328,2026-01-29T20:03:35.372Z,2026-01-29T20:03:35.372Z
2213,BenchmarkTest02213,hash,true,328,2026-01-29T20:03:35.373Z,2026-01-29T20:03:35.373Z
2214,BenchmarkTest02214,hash,false,328,2026-01-29T20:03:35.373Z,2026-01-29T20:03:35.373Z
2215,BenchmarkTest02215,hash,false,328,2026-01-29T20:03:35.374Z,2026-01-29T20:03:35.374Z
2216,BenchmarkTest02216,hash,false,328,2026-01-29T20:03:35.375Z,2026-01-29T20:03:35.375Z
2217,BenchmarkTest02217,hash,true,328,2026-01-29T20:03:35.376Z,2026-01-29T20:03:35.376Z
2218,BenchmarkTest02218,hash,false,328,2026-01-29T20:03:35.377Z,2026-01-29T20:03:35.377Z
2219,BenchmarkTest02219,hash,true,328,2026-01-29T20:03:35.378Z,2026-01-29T20:03:35.378Z
2220,BenchmarkTest02220,hash,false,328,2026-01-29T20:03:35.379Z,2026-01-29T20:03:35.379Z
2221,BenchmarkTest02221,xss,true,79,2026-01-29T20:03:35.380Z,2026-01-29T20:03:35.380Z
2222,BenchmarkTest02222,xss,false,79,2026-01-29T20:03:35.381Z,2026-01-29T20:03:35.381Z
2223,BenchmarkTest02223,xss,true,79,2026-01-29T20:03:35.382Z,2026-01-29T20:03:35.382Z
2224,BenchmarkTest02224,xss,true,79,2026-01-29T20:03:35.383Z,2026-01-29T20:03:35.383Z
2225,BenchmarkTest02225,xss,true,79,2026-01-29T20:03:35.385Z,2026-01-29T20:03:35.385Z
2226,BenchmarkTest02226,xss,false,79,2026-01-29T20:03:35.386Z,2026-01-29T20:03:35.386Z
2227,BenchmarkTest02227,xss,true,79,2026-01-29T20:03:35.387Z,2026-01-29T20:03:35.387Z
2228,BenchmarkTest02228,xss,true,79,2026-01-29T20:03:35.388Z,2026-01-29T20:03:35.388Z
2229,BenchmarkTest02229,xss,false,79,2026-01-29T20:03:35.391Z,2026-01-29T20:03:35.391Z
2230,BenchmarkTest02230,xss,true,79,2026-01-29T20:03:35.393Z,2026-01-29T20:03:35.393Z
2231,BenchmarkTest02231,xss,false,79,2026-01-29T20:03:35.394Z,2026-01-29T20:03:35.394Z
2232,BenchmarkTest02232,xss,true,79,2026-01-29T20:03:35.395Z,2026-01-29T20:03:35.395Z
2233,BenchmarkTest02233,xss,false,79,2026-01-29T20:03:35.396Z,2026-01-29T20:03:35.396Z
2234,BenchmarkTest02234,xss,true,79,2026-01-29T20:03:35.397Z,2026-01-29T20:03:35.397Z
2235,BenchmarkTest02235,xss,false,79,2026-01-29T20:03:35.398Z,2026-01-29T20:03:35.398Z
2236,BenchmarkTest02236,xss,false,79,2026-01-29T20:03:35.400Z,2026-01-29T20:03:35.400Z
2237,BenchmarkTest02237,xss,false,79,2026-01-29T20:03:35.401Z,2026-01-29T20:03:35.401Z
2238,BenchmarkTest02238,xss,false,79,2026-01-29T20:03:35.402Z,2026-01-29T20:03:35.402Z
2239,BenchmarkTest02239,xss,false,79,2026-01-29T20:03:35.403Z,2026-01-29T20:03:35.403Z
2240,BenchmarkTest02240,xss,false,79,2026-01-29T20:03:35.404Z,2026-01-29T20:03:35.404Z
2241,BenchmarkTest02241,xss,true,79,2026-01-29T20:03:35.405Z,2026-01-29T20:03:35.405Z
2242,BenchmarkTest02242,cmdi,false,78,2026-01-29T20:03:35.406Z,2026-01-29T20:03:35.406Z
2243,BenchmarkTest02243,cmdi,true,78,2026-01-29T20:03:35.407Z,2026-01-29T20:03:35.407Z
2244,BenchmarkTest02244,cmdi,true,78,2026-01-29T20:03:35.409Z,2026-01-29T20:03:35.409Z
2245,BenchmarkTest02245,weakrand,true,330,2026-01-29T20:03:35.410Z,2026-01-29T20:03:35.410Z
2246,BenchmarkTest02246,weakrand,true,330,2026-01-29T20:03:35.411Z,2026-01-29T20:03:35.411Z
2247,BenchmarkTest02247,securecookie,false,614,2026-01-29T20:03:35.412Z,2026-01-29T20:03:35.412Z
2248,BenchmarkTest02248,securecookie,false,614,2026-01-29T20:03:35.413Z,2026-01-29T20:03:35.413Z
2249,BenchmarkTest02249,cmdi,true,78,2026-01-29T20:03:35.414Z,2026-01-29T20:03:35.414Z
2250,BenchmarkTest02250,cmdi,true,78,2026-01-29T20:03:35.414Z,2026-01-29T20:03:35.414Z
2251,BenchmarkTest02251,cmdi,true,78,2026-01-29T20:03:35.415Z,2026-01-29T20:03:35.415Z
2252,BenchmarkTest02252,cmdi,false,78,2026-01-29T20:03:35.416Z,2026-01-29T20:03:35.416Z
2253,BenchmarkTest02253,cmdi,false,78,2026-01-29T20:03:35.417Z,2026-01-29T20:03:35.417Z
2254,BenchmarkTest02254,weakrand,false,330,2026-01-29T20:03:35.417Z,2026-01-29T20:03:35.417Z
2255,BenchmarkTest02255,weakrand,false,330,2026-01-29T20:03:35.418Z,2026-01-29T20:03:35.418Z
2256,BenchmarkTest02256,weakrand,false,330,2026-01-29T20:03:35.419Z,2026-01-29T20:03:35.419Z
2257,BenchmarkTest02257,weakrand,false,330,2026-01-29T20:03:35.419Z,2026-01-29T20:03:35.419Z
2258,BenchmarkTest02258,weakrand,false,330,2026-01-29T20:03:35.420Z,2026-01-29T20:03:35.420Z
2259,BenchmarkTest02259,weakrand,false,330,2026-01-29T20:03:35.421Z,2026-01-29T20:03:35.421Z
2260,BenchmarkTest02260,weakrand,false,330,2026-01-29T20:03:35.422Z,2026-01-29T20:03:35.422Z
2261,BenchmarkTest02261,trustbound,true,501,2026-01-29T20:03:35.422Z,2026-01-29T20:03:35.422Z
2262,BenchmarkTest02262,trustbound,true,501,2026-01-29T20:03:35.423Z,2026-01-29T20:03:35.423Z
2263,BenchmarkTest02263,trustbound,true,501,2026-01-29T20:03:35.424Z,2026-01-29T20:03:35.424Z
2264,BenchmarkTest02264,sqli,true,89,2026-01-29T20:03:35.425Z,2026-01-29T20:03:35.425Z
2265,BenchmarkTest02265,sqli,false,89,2026-01-29T20:03:35.425Z,2026-01-29T20:03:35.425Z
2266,BenchmarkTest02266,sqli,false,89,2026-01-29T20:03:35.426Z,2026-01-29T20:03:35.426Z
2267,BenchmarkTest02267,sqli,false,89,2026-01-29T20:03:35.427Z,2026-01-29T20:03:35.427Z
2268,BenchmarkTest02268,sqli,false,89,2026-01-29T20:03:35.431Z,2026-01-29T20:03:35.431Z
2269,BenchmarkTest02269,sqli,true,89,2026-01-29T20:03:35.435Z,2026-01-29T20:03:35.435Z
2270,BenchmarkTest02270,sqli,true,89,2026-01-29T20:03:35.437Z,2026-01-29T20:03:35.437Z
2271,BenchmarkTest02271,sqli,false,89,2026-01-29T20:03:35.440Z,2026-01-29T20:03:35.440Z
2272,BenchmarkTest02272,sqli,true,89,2026-01-29T20:03:35.443Z,2026-01-29T20:03:35.443Z
2273,BenchmarkTest02273,sqli,true,89,2026-01-29T20:03:35.446Z,2026-01-29T20:03:35.446Z
2274,BenchmarkTest02274,sqli,false,89,2026-01-29T20:03:35.449Z,2026-01-29T20:03:35.449Z
2275,BenchmarkTest02275,sqli,true,89,2026-01-29T20:03:35.451Z,2026-01-29T20:03:35.451Z
2276,BenchmarkTest02276,sqli,false,89,2026-01-29T20:03:35.452Z,2026-01-29T20:03:35.452Z
2277,BenchmarkTest02277,sqli,true,89,2026-01-29T20:03:35.453Z,2026-01-29T20:03:35.453Z
2278,BenchmarkTest02278,sqli,false,89,2026-01-29T20:03:35.454Z,2026-01-29T20:03:35.454Z
2279,BenchmarkTest02279,sqli,false,89,2026-01-29T20:03:35.455Z,2026-01-29T20:03:35.455Z
2280,BenchmarkTest02280,sqli,false,89,2026-01-29T20:03:35.457Z,2026-01-29T20:03:35.457Z
2281,BenchmarkTest02281,sqli,true,89,2026-01-29T20:03:35.459Z,2026-01-29T20:03:35.459Z
2282,BenchmarkTest02282,sqli,false,89,2026-01-29T20:03:35.460Z,2026-01-29T20:03:35.460Z
2283,BenchmarkTest02283,sqli,false,89,2026-01-29T20:03:35.461Z,2026-01-29T20:03:35.461Z
2284,BenchmarkTest02284,sqli,true,89,2026-01-29T20:03:35.462Z,2026-01-29T20:03:35.462Z
2285,BenchmarkTest02285,sqli,false,89,2026-01-29T20:03:35.463Z,2026-01-29T20:03:35.463Z
2286,BenchmarkTest02286,sqli,true,89,2026-01-29T20:03:35.464Z,2026-01-29T20:03:35.464Z
2287,BenchmarkTest02287,sqli,true,89,2026-01-29T20:03:35.465Z,2026-01-29T20:03:35.465Z
2288,BenchmarkTest02288,sqli,true,89,2026-01-29T20:03:35.465Z,2026-01-29T20:03:35.465Z
2289,BenchmarkTest02289,crypto,false,327,2026-01-29T20:03:35.466Z,2026-01-29T20:03:35.466Z
2290,BenchmarkTest02290,crypto,true,327,2026-01-29T20:03:35.467Z,2026-01-29T20:03:35.467Z
2291,BenchmarkTest02291,crypto,true,327,2026-01-29T20:03:35.468Z,2026-01-29T20:03:35.468Z
2292,BenchmarkTest02292,crypto,true,327,2026-01-29T20:03:35.469Z,2026-01-29T20:03:35.469Z
2293,BenchmarkTest02293,crypto,true,327,2026-01-29T20:03:35.470Z,2026-01-29T20:03:35.470Z
2294,BenchmarkTest02294,crypto,true,327,2026-01-29T20:03:35.471Z,2026-01-29T20:03:35.471Z
2295,BenchmarkTest02295,crypto,true,327,2026-01-29T20:03:35.471Z,2026-01-29T20:03:35.471Z
2296,BenchmarkTest02296,crypto,false,327,2026-01-29T20:03:35.472Z,2026-01-29T20:03:35.472Z
2297,BenchmarkTest02297,crypto,false,327,2026-01-29T20:03:35.473Z,2026-01-29T20:03:35.473Z
2298,BenchmarkTest02298,crypto,false,327,2026-01-29T20:03:35.474Z,2026-01-29T20:03:35.474Z
2299,BenchmarkTest02299,ldapi,true,90,2026-01-29T20:03:35.475Z,2026-01-29T20:03:35.475Z
2300,BenchmarkTest02300,pathtraver,false,22,2026-01-29T20:03:35.476Z,2026-01-29T20:03:35.476Z
2301,BenchmarkTest02301,pathtraver,false,22,2026-01-29T20:03:35.477Z,2026-01-29T20:03:35.477Z
2302,BenchmarkTest02302,pathtraver,true,22,2026-01-29T20:03:35.478Z,2026-01-29T20:03:35.478Z
2303,BenchmarkTest02303,pathtraver,true,22,2026-01-29T20:03:35.478Z,2026-01-29T20:03:35.478Z
2304,BenchmarkTest02304,pathtraver,true,22,2026-01-29T20:03:35.479Z,2026-01-29T20:03:35.479Z
2305,BenchmarkTest02305,ldapi,true,90,2026-01-29T20:03:35.480Z,2026-01-29T20:03:35.480Z
2306,BenchmarkTest02306,ldapi,true,90,2026-01-29T20:03:35.481Z,2026-01-29T20:03:35.481Z
2307,BenchmarkTest02307,hash,true,328,2026-01-29T20:03:35.482Z,2026-01-29T20:03:35.482Z
2308,BenchmarkTest02308,hash,true,328,2026-01-29T20:03:35.482Z,2026-01-29T20:03:35.482Z
2309,BenchmarkTest02309,hash,false,328,2026-01-29T20:03:35.483Z,2026-01-29T20:03:35.483Z
2310,BenchmarkTest02310,hash,false,328,2026-01-29T20:03:35.484Z,2026-01-29T20:03:35.484Z
2311,BenchmarkTest02311,hash,true,328,2026-01-29T20:03:35.485Z,2026-01-29T20:03:35.485Z
2312,BenchmarkTest02312,hash,false,328,2026-01-29T20:03:35.486Z,2026-01-29T20:03:35.486Z
2313,BenchmarkTest02313,xss,false,79,2026-01-29T20:03:35.486Z,2026-01-29T20:03:35.486Z
2314,BenchmarkTest02314,xss,true,79,2026-01-29T20:03:35.487Z,2026-01-29T20:03:35.487Z
2315,BenchmarkTest02315,xss,true,79,2026-01-29T20:03:35.488Z,2026-01-29T20:03:35.488Z
2316,BenchmarkTest02316,xss,true,79,2026-01-29T20:03:35.489Z,2026-01-29T20:03:35.489Z
2317,BenchmarkTest02317,xss,true,79,2026-01-29T20:03:35.489Z,2026-01-29T20:03:35.489Z
2318,BenchmarkTest02318,xss,false,79,2026-01-29T20:03:35.490Z,2026-01-29T20:03:35.490Z
2319,BenchmarkTest02319,xss,false,79,2026-01-29T20:03:35.491Z,2026-01-29T20:03:35.491Z
2320,BenchmarkTest02320,xss,false,79,2026-01-29T20:03:35.492Z,2026-01-29T20:03:35.492Z
2321,BenchmarkTest02321,xss,true,79,2026-01-29T20:03:35.493Z,2026-01-29T20:03:35.493Z
2322,BenchmarkTest02322,xss,true,79,2026-01-29T20:03:35.494Z,2026-01-29T20:03:35.494Z
2323,BenchmarkTest02323,xss,true,79,2026-01-29T20:03:35.494Z,2026-01-29T20:03:35.494Z
2324,BenchmarkTest02324,xss,true,79,2026-01-29T20:03:35.495Z,2026-01-29T20:03:35.495Z
2325,BenchmarkTest02325,xss,false,79,2026-01-29T20:03:35.496Z,2026-01-29T20:03:35.496Z
2326,BenchmarkTest02326,xss,true,79,2026-01-29T20:03:35.497Z,2026-01-29T20:03:35.497Z
2327,BenchmarkTest02327,xss,true,79,2026-01-29T20:03:35.498Z,2026-01-29T20:03:35.498Z
2328,BenchmarkTest02328,xss,true,79,2026-01-29T20:03:35.499Z,2026-01-29T20:03:35.499Z
2329,BenchmarkTest02329,xss,false,79,2026-01-29T20:03:35.499Z,2026-01-29T20:03:35.499Z
2330,BenchmarkTest02330,xss,false,79,2026-01-29T20:03:35.500Z,2026-01-29T20:03:35.500Z
2331,BenchmarkTest02331,xss,false,79,2026-01-29T20:03:35.503Z,2026-01-29T20:03:35.503Z
2332,BenchmarkTest02332,xss,true,79,2026-01-29T20:03:35.504Z,2026-01-29T20:03:35.504Z
2333,BenchmarkTest02333,cmdi,true,78,2026-01-29T20:03:35.504Z,2026-01-29T20:03:35.504Z
2334,BenchmarkTest02334,cmdi,true,78,2026-01-29T20:03:35.505Z,2026-01-29T20:03:35.505Z
2335,BenchmarkTest02335,cmdi,false,78,2026-01-29T20:03:35.506Z,2026-01-29T20:03:35.506Z
2336,BenchmarkTest02336,cmdi,false,78,2026-01-29T20:03:35.507Z,2026-01-29T20:03:35.507Z
2337,BenchmarkTest02337,weakrand,true,330,2026-01-29T20:03:35.507Z,2026-01-29T20:03:35.507Z
2338,BenchmarkTest02338,weakrand,true,330,2026-01-29T20:03:35.508Z,2026-01-29T20:03:35.508Z
2339,BenchmarkTest02339,securecookie,true,614,2026-01-29T20:03:35.509Z,2026-01-29T20:03:35.509Z
2340,BenchmarkTest02340,cmdi,false,78,2026-01-29T20:03:35.510Z,2026-01-29T20:03:35.510Z
2341,BenchmarkTest02341,cmdi,false,78,2026-01-29T20:03:35.510Z,2026-01-29T20:03:35.510Z
2342,BenchmarkTest02342,cmdi,true,78,2026-01-29T20:03:35.511Z,2026-01-29T20:03:35.511Z
2343,BenchmarkTest02343,cmdi,true,78,2026-01-29T20:03:35.512Z,2026-01-29T20:03:35.512Z
2344,BenchmarkTest02344,cmdi,true,78,2026-01-29T20:03:35.512Z,2026-01-29T20:03:35.512Z
2345,BenchmarkTest02345,weakrand,false,330,2026-01-29T20:03:35.513Z,2026-01-29T20:03:35.513Z
2346,BenchmarkTest02346,weakrand,false,330,2026-01-29T20:03:35.514Z,2026-01-29T20:03:35.514Z
2347,BenchmarkTest02347,weakrand,false,330,2026-01-29T20:03:35.515Z,2026-01-29T20:03:35.515Z
2348,BenchmarkTest02348,weakrand,false,330,2026-01-29T20:03:35.516Z,2026-01-29T20:03:35.516Z
2349,BenchmarkTest02349,weakrand,false,330,2026-01-29T20:03:35.518Z,2026-01-29T20:03:35.518Z
2350,BenchmarkTest02350,weakrand,false,330,2026-01-29T20:03:35.521Z,2026-01-29T20:03:35.521Z
2351,BenchmarkTest02351,weakrand,false,330,2026-01-29T20:03:35.524Z,2026-01-29T20:03:35.524Z
2352,BenchmarkTest02352,trustbound,true,501,2026-01-29T20:03:35.527Z,2026-01-29T20:03:35.527Z
2353,BenchmarkTest02353,sqli,false,89,2026-01-29T20:03:35.529Z,2026-01-29T20:03:35.529Z
2354,BenchmarkTest02354,sqli,true,89,2026-01-29T20:03:35.530Z,2026-01-29T20:03:35.530Z
2355,BenchmarkTest02355,sqli,true,89,2026-01-29T20:03:35.531Z,2026-01-29T20:03:35.531Z
2356,BenchmarkTest02356,sqli,true,89,2026-01-29T20:03:35.532Z,2026-01-29T20:03:35.532Z
2357,BenchmarkTest02357,sqli,true,89,2026-01-29T20:03:35.533Z,2026-01-29T20:03:35.533Z
2358,BenchmarkTest02358,sqli,true,89,2026-01-29T20:03:35.534Z,2026-01-29T20:03:35.534Z
2359,BenchmarkTest02359,sqli,true,89,2026-01-29T20:03:35.535Z,2026-01-29T20:03:35.535Z
2360,BenchmarkTest02360,sqli,true,89,2026-01-29T20:03:35.536Z,2026-01-29T20:03:35.536Z
2361,BenchmarkTest02361,sqli,false,89,2026-01-29T20:03:35.537Z,2026-01-29T20:03:35.537Z
2362,BenchmarkTest02362,sqli,true,89,2026-01-29T20:03:35.538Z,2026-01-29T20:03:35.538Z
2363,BenchmarkTest02363,sqli,false,89,2026-01-29T20:03:35.539Z,2026-01-29T20:03:35.539Z
2364,BenchmarkTest02364,sqli,true,89,2026-01-29T20:03:35.540Z,2026-01-29T20:03:35.540Z
2365,BenchmarkTest02365,sqli,false,89,2026-01-29T20:03:35.540Z,2026-01-29T20:03:35.540Z
2366,BenchmarkTest02366,sqli,false,89,2026-01-29T20:03:35.541Z,2026-01-29T20:03:35.541Z
2367,BenchmarkTest02367,sqli,false,89,2026-01-29T20:03:35.542Z,2026-01-29T20:03:35.542Z
2368,BenchmarkTest02368,sqli,false,89,2026-01-29T20:03:35.543Z,2026-01-29T20:03:35.543Z
2369,BenchmarkTest02369,sqli,true,89,2026-01-29T20:03:35.544Z,2026-01-29T20:03:35.544Z
2370,BenchmarkTest02370,xpathi,false,643,2026-01-29T20:03:35.545Z,2026-01-29T20:03:35.545Z
2371,BenchmarkTest02371,crypto,false,327,2026-01-29T20:03:35.546Z,2026-01-29T20:03:35.546Z
2372,BenchmarkTest02372,crypto,false,327,2026-01-29T20:03:35.547Z,2026-01-29T20:03:35.547Z
2373,BenchmarkTest02373,crypto,true,327,2026-01-29T20:03:35.547Z,2026-01-29T20:03:35.547Z
2374,BenchmarkTest02374,crypto,true,327,2026-01-29T20:03:35.548Z,2026-01-29T20:03:35.548Z
2375,BenchmarkTest02375,crypto,true,327,2026-01-29T20:03:35.549Z,2026-01-29T20:03:35.549Z
2376,BenchmarkTest02376,ldapi,false,90,2026-01-29T20:03:35.550Z,2026-01-29T20:03:35.550Z
2377,BenchmarkTest02377,pathtraver,true,22,2026-01-29T20:03:35.551Z,2026-01-29T20:03:35.551Z
2378,BenchmarkTest02378,pathtraver,true,22,2026-01-29T20:03:35.552Z,2026-01-29T20:03:35.552Z
2379,BenchmarkTest02379,pathtraver,false,22,2026-01-29T20:03:35.553Z,2026-01-29T20:03:35.553Z
2380,BenchmarkTest02380,pathtraver,false,22,2026-01-29T20:03:35.554Z,2026-01-29T20:03:35.554Z
2381,BenchmarkTest02381,pathtraver,false,22,2026-01-29T20:03:35.555Z,2026-01-29T20:03:35.555Z
2382,BenchmarkTest02382,pathtraver,false,22,2026-01-29T20:03:35.558Z,2026-01-29T20:03:35.558Z
2383,BenchmarkTest02383,pathtraver,true,22,2026-01-29T20:03:35.560Z,2026-01-29T20:03:35.560Z
2384,BenchmarkTest02384,ldapi,false,90,2026-01-29T20:03:35.561Z,2026-01-29T20:03:35.561Z
2385,BenchmarkTest02385,hash,true,328,2026-01-29T20:03:35.562Z,2026-01-29T20:03:35.562Z
2386,BenchmarkTest02386,hash,true,328,2026-01-29T20:03:35.563Z,2026-01-29T20:03:35.563Z
2387,BenchmarkTest02387,hash,true,328,2026-01-29T20:03:35.564Z,2026-01-29T20:03:35.564Z
2388,BenchmarkTest02388,hash,true,328,2026-01-29T20:03:35.565Z,2026-01-29T20:03:35.565Z
2389,BenchmarkTest02389,hash,false,328,2026-01-29T20:03:35.566Z,2026-01-29T20:03:35.566Z
2390,BenchmarkTest02390,hash,false,328,2026-01-29T20:03:35.568Z,2026-01-29T20:03:35.568Z
2391,BenchmarkTest02391,hash,true,328,2026-01-29T20:03:35.569Z,2026-01-29T20:03:35.569Z
2392,BenchmarkTest02392,hash,true,328,2026-01-29T20:03:35.570Z,2026-01-29T20:03:35.570Z
2393,BenchmarkTest02393,hash,true,328,2026-01-29T20:03:35.571Z,2026-01-29T20:03:35.571Z
2394,BenchmarkTest02394,xss,false,79,2026-01-29T20:03:35.572Z,2026-01-29T20:03:35.572Z
2395,BenchmarkTest02395,xss,true,79,2026-01-29T20:03:35.573Z,2026-01-29T20:03:35.573Z
2396,BenchmarkTest02396,xss,true,79,2026-01-29T20:03:35.574Z,2026-01-29T20:03:35.574Z
2397,BenchmarkTest02397,xss,true,79,2026-01-29T20:03:35.575Z,2026-01-29T20:03:35.575Z
2398,BenchmarkTest02398,xss,false,79,2026-01-29T20:03:35.576Z,2026-01-29T20:03:35.576Z
2399,BenchmarkTest02399,xss,true,79,2026-01-29T20:03:35.577Z,2026-01-29T20:03:35.577Z
2400,BenchmarkTest02400,xss,true,79,2026-01-29T20:03:35.578Z,2026-01-29T20:03:35.578Z
2401,BenchmarkTest02401,xss,false,79,2026-01-29T20:03:35.579Z,2026-01-29T20:03:35.579Z
2402,BenchmarkTest02402,xss,true,79,2026-01-29T20:03:35.580Z,2026-01-29T20:03:35.580Z
2403,BenchmarkTest02403,xss,true,79,2026-01-29T20:03:35.581Z,2026-01-29T20:03:35.581Z
2404,BenchmarkTest02404,xss,false,79,2026-01-29T20:03:35.582Z,2026-01-29T20:03:35.582Z
2405,BenchmarkTest02405,xss,true,79,2026-01-29T20:03:35.583Z,2026-01-29T20:03:35.583Z
2406,BenchmarkTest02406,xss,false,79,2026-01-29T20:03:35.584Z,2026-01-29T20:03:35.584Z
2407,BenchmarkTest02407,xss,true,79,2026-01-29T20:03:35.585Z,2026-01-29T20:03:35.585Z
2408,BenchmarkTest02408,xss,false,79,2026-01-29T20:03:35.586Z,2026-01-29T20:03:35.586Z
2409,BenchmarkTest02409,xss,true,79,2026-01-29T20:03:35.587Z,2026-01-29T20:03:35.587Z
2410,BenchmarkTest02410,xss,true,79,2026-01-29T20:03:35.588Z,2026-01-29T20:03:35.588Z
2411,BenchmarkTest02411,cmdi,true,78,2026-01-29T20:03:35.589Z,2026-01-29T20:03:35.589Z
